Transaction;Item;date_time;period_day;weekday_weekend
232;Teh prendjak;01/11/2016 14.10;afternoon;weekday
232;Teh prendjak;01/11/2016 14.10;afternoon;weekday
232;Sari Roti Gandum;01/11/2016 14.10;afternoon;weekday
233;Kopi kapal api;01/11/2016 14.13;afternoon;weekday
233;Teh prendjak;01/11/2016 14.13;afternoon;weekday
233;Sari Roti Gandum;01/11/2016 14.13;afternoon;weekday
233;Mamelemon;01/11/2016 14.13;afternoon;weekday
234;Kopi kapal api;01/11/2016 14.14;afternoon;weekday
234;Kopi kapal api;01/11/2016 14.14;afternoon;weekday
235;Gula;01/11/2016 14.18;afternoon;weekday
236;Rokok Marlboro;01/11/2016 14.22;afternoon;weekday
237;Kopi kapal api;01/11/2016 14.25;afternoon;weekday
237;Fiesta Chicken Nugget;01/11/2016 14.25;afternoon;weekday
238;Teh prendjak;01/11/2016 14.37;afternoon;weekday
238;Sari Roti Gandum;01/11/2016 14.37;afternoon;weekday
238;Garam dolphine;01/11/2016 14.37;afternoon;weekday
238;Pasta gigi;01/11/2016 14.37;afternoon;weekday
239;Minyak makan bimoli;01/11/2016 14.37;afternoon;weekday
240;Gula;01/11/2016 14.42;afternoon;weekday
241;Popok Mamypoko;01/11/2016 14.54;afternoon;weekday
241;Teh prendjak;01/11/2016 14.54;afternoon;weekday
242;Pulpen kenko;01/11/2016 15.02;afternoon;weekday
242;Teh prendjak;01/11/2016 15.02;afternoon;weekday
242;Panadol;01/11/2016 15.02;afternoon;weekday
243;Beras;01/11/2016 15.18;afternoon;weekday
243;Minyak makan bimoli;01/11/2016 15.18;afternoon;weekday
243;Kopi kapal api;01/11/2016 15.18;afternoon;weekday
243;Mamelemon;01/11/2016 15.18;afternoon;weekday
244;Milo;01/11/2016 15.33;afternoon;weekday
244;Beras;01/11/2016 15.33;afternoon;weekday
244;Kopi kapal api;01/11/2016 15.33;afternoon;weekday
245;Beras;01/11/2016 15.37;afternoon;weekday
245;Garam dolphine;01/11/2016 15.37;afternoon;weekday
246;Teh prendjak;01/11/2016 15.48;afternoon;weekday
246;Sari Roti Gandum;01/11/2016 15.48;afternoon;weekday
247;Panadol;01/11/2016 16.07;afternoon;weekday
247;Kopi kapal api;01/11/2016 16.07;afternoon;weekday
247;Kopi kapal api;01/11/2016 16.07;afternoon;weekday
247;Kopi kapal api;01/11/2016 16.07;afternoon;weekday
247;Pulpen kenko;01/11/2016 16.07;afternoon;weekday
248;Kopi kapal api;01/11/2016 16.08;afternoon;weekday
248;Teh prendjak;01/11/2016 16.08;afternoon;weekday
248;Mamelemon;01/11/2016 16.08;afternoon;weekday
249;Milo;01/11/2016 16.10;afternoon;weekday
250;Garam dolphine;01/11/2016 16.10;afternoon;weekday
251;Kopi kapal api;01/11/2016 16.26;afternoon;weekday
251;Mentega blueband;01/11/2016 16.26;afternoon;weekday
252;Sari Roti Gandum;01/11/2016 16.28;afternoon;weekday
252;Eggs;01/11/2016 16.28;afternoon;weekday
253;Gula;01/11/2016 17.46;evening;weekday
254;Mentega blueband;01/11/2016 18.43;evening;weekday
255;Kopi kapal api;02/11/2016 08.02;morning;weekday
255;Kopi kapal api;02/11/2016 08.02;morning;weekday
255;Pasta gigi;02/11/2016 08.02;morning;weekday
256;Kopi kapal api;02/11/2016 08.05;morning;weekday
256;Sari Roti Gandum;02/11/2016 08.05;morning;weekday
257;Sari Roti Gandum;02/11/2016 08.07;morning;weekday
257;Kopi kapal api;02/11/2016 08.07;morning;weekday
257;Pasta gigi;02/11/2016 08.07;morning;weekday
258;Kopi kapal api;02/11/2016 08.08;morning;weekday
258;Pasta gigi;02/11/2016 08.08;morning;weekday
259;Pasta gigi;02/11/2016 08.11;morning;weekday
260;Kopi kapal api;02/11/2016 08.12;morning;weekday
261;Kopi kapal api;02/11/2016 08.12;morning;weekday
262;Kopi kapal api;02/11/2016 08.29;morning;weekday
262;Milo;02/11/2016 08.29;morning;weekday
262;Pasta gigi;02/11/2016 08.29;morning;weekday
263;Coca cola;02/11/2016 08.53;morning;weekday
264;Kopi kapal api;02/11/2016 09.02;morning;weekday
264;Popok Mamypoko;02/11/2016 09.02;morning;weekday
265;Teh prendjak;02/11/2016 09.03;morning;weekday
266;Sari Roti Gandum;02/11/2016 09.05;morning;weekday
266;Pasta gigi;02/11/2016 09.05;morning;weekday
267;Kopi kapal api;02/11/2016 09.18;morning;weekday
267;Panadol;02/11/2016 09.18;morning;weekday
267;Garnier Man;02/11/2016 09.18;morning;weekday
268;Teh prendjak;02/11/2016 09.22;morning;weekday
268;Pasta gigi;02/11/2016 09.22;morning;weekday
269;Sari Roti Gandum;02/11/2016 09.25;morning;weekday
270;Kopi kapal api;02/11/2016 09.27;morning;weekday
270;Popok Mamypoko;02/11/2016 09.27;morning;weekday
271;Kopi kapal api;02/11/2016 09.33;morning;weekday
271;Teh prendjak;02/11/2016 09.33;morning;weekday
271;Kopi kapal api;02/11/2016 09.33;morning;weekday
271;Pasta gigi;02/11/2016 09.33;morning;weekday
272;Garnier Man;02/11/2016 09.35;morning;weekday
274;Kopi kapal api;02/11/2016 09.52;morning;weekday
274;Sari Roti Gandum;02/11/2016 09.52;morning;weekday
274;Pasta gigi;02/11/2016 09.52;morning;weekday
275;Garnier Man;02/11/2016 09.53;morning;weekday
276;Kopi kapal api;02/11/2016 09.54;morning;weekday
276;Kopi kapal api;02/11/2016 09.54;morning;weekday
276;Pasta gigi;02/11/2016 09.54;morning;weekday
277;Garnier Man;02/11/2016 10.12;morning;weekday
278;Kopi kapal api;02/11/2016 10.13;morning;weekday
278;Pasta gigi;02/11/2016 10.13;morning;weekday
279;Kopi kapal api;02/11/2016 10.15;morning;weekday
280;Kopi kapal api;02/11/2016 10.17;morning;weekday
280;Pasta gigi;02/11/2016 10.17;morning;weekday
281;Sari Roti Gandum;02/11/2016 10.29;morning;weekday
281;Sari Roti Gandum;02/11/2016 10.29;morning;weekday
282;Sari Roti Gandum;02/11/2016 10.37;morning;weekday
282;Kopi kapal api;02/11/2016 10.37;morning;weekday
282;Pasta gigi;02/11/2016 10.37;morning;weekday
283;Pasta gigi;02/11/2016 10.44;morning;weekday
283;Kopi kapal api;02/11/2016 10.44;morning;weekday
284;Kopi kapal api;02/11/2016 10.48;morning;weekday
284;Garnier Man;02/11/2016 10.48;morning;weekday
285;Garnier Man;02/11/2016 10.52;morning;weekday
285;Garnier Man;02/11/2016 10.52;morning;weekday
285;Pasta gigi;02/11/2016 10.52;morning;weekday
286;Sari Roti Gandum;02/11/2016 10.53;morning;weekday
286;Pulpen kenko;02/11/2016 10.53;morning;weekday
286;Panadol;02/11/2016 10.53;morning;weekday
287;Kopi kapal api;02/11/2016 10.56;morning;weekday
287;Pasta gigi;02/11/2016 10.56;morning;weekday
288;Sari Roti Gandum;02/11/2016 10.59;morning;weekday
288;Panadol;02/11/2016 10.59;morning;weekday
289;Sari Roti Gandum;02/11/2016 11.00;morning;weekday
290;Kopi kapal api;02/11/2016 11.03;morning;weekday
290;Garam dolphine;02/11/2016 11.03;morning;weekday
291;Kopi kapal api;02/11/2016 11.04;morning;weekday
292;Garam dolphine;02/11/2016 11.15;morning;weekday
293;Sajiku nasi goreng;02/11/2016 11.29;morning;weekday
294;Kopi kapal api;02/11/2016 11.35;morning;weekday
295;Popok Mamypoko;02/11/2016 11.39;morning;weekday
295;Minyak kayu putih;02/11/2016 11.39;morning;weekday
295;Sari Roti Gandum;02/11/2016 11.39;morning;weekday
296;Garnier Man;02/11/2016 11.58;morning;weekday
296;Gula;02/11/2016 11.58;morning;weekday
297;Sajiku nasi goreng;02/11/2016 12.06;afternoon;weekday
297;Kopi kapal api;02/11/2016 12.06;afternoon;weekday
297;Minyak makan bimoli;02/11/2016 12.06;afternoon;weekday
297;Gula;02/11/2016 12.06;afternoon;weekday
298;Minyak kayu putih;02/11/2016 12.11;afternoon;weekday
298;Sajiku nasi goreng;02/11/2016 12.11;afternoon;weekday
298;Kopi kapal api;02/11/2016 12.11;afternoon;weekday
298;Coca cola;02/11/2016 12.11;afternoon;weekday
299;Sari Roti Gandum;02/11/2016 12.14;afternoon;weekday
300;Gula;02/11/2016 12.18;afternoon;weekday
300;Garnier Man;02/11/2016 12.18;afternoon;weekday
300;Panadol;02/11/2016 12.18;afternoon;weekday
300;Kopi kapal api;02/11/2016 12.18;afternoon;weekday
300;Kopi kapal api;02/11/2016 12.18;afternoon;weekday
301;Pulpen kenko;02/11/2016 12.24;afternoon;weekday
301;Mineral water;02/11/2016 12.24;afternoon;weekday
301;Mamelemon;02/11/2016 12.24;afternoon;weekday
302;Mamelemon;02/11/2016 12.27;afternoon;weekday
302;Teh prendjak;02/11/2016 12.27;afternoon;weekday
303;Pulpen kenko;02/11/2016 12.30;afternoon;weekday
303;Teh prendjak;02/11/2016 12.30;afternoon;weekday
303;Garam dolphine;02/11/2016 12.30;afternoon;weekday
303;Mamelemon;02/11/2016 12.30;afternoon;weekday
304;Sajiku nasi goreng;02/11/2016 12.33;afternoon;weekday
304;Teh prendjak;02/11/2016 12.33;afternoon;weekday
305;Rokok Marlboro;02/11/2016 12.35;afternoon;weekday
306;Kopi kapal api;02/11/2016 12.39;afternoon;weekday
306;Mineral water;02/11/2016 12.39;afternoon;weekday
306;Pulpen kenko;02/11/2016 12.39;afternoon;weekday
306;Mamelemon;02/11/2016 12.39;afternoon;weekday
307;Sajiku nasi goreng;02/11/2016 12.52;afternoon;weekday
308;Sajiku nasi goreng;02/11/2016 12.54;afternoon;weekday
308;Baygon;02/11/2016 12.54;afternoon;weekday
309;Sajiku nasi goreng;02/11/2016 12.56;afternoon;weekday
309;Teh prendjak;02/11/2016 12.56;afternoon;weekday
310;Kopi kapal api;02/11/2016 13.02;afternoon;weekday
310;Fiesta Chicken Nugget;02/11/2016 13.02;afternoon;weekday
310;Fiesta Chicken Nugget;02/11/2016 13.02;afternoon;weekday
311;Garam dolphine;02/11/2016 13.09;afternoon;weekday
311;Garnier Man;02/11/2016 13.09;afternoon;weekday
312;Mamelemon;02/11/2016 13.11;afternoon;weekday
312;Teh prendjak;02/11/2016 13.11;afternoon;weekday
312;Pulpen kenko;02/11/2016 13.11;afternoon;weekday
313;Mamelemon;02/11/2016 13.12;afternoon;weekday
314;Kopi kapal api;02/11/2016 13.16;afternoon;weekday
316;Sari Roti Gandum;02/11/2016 13.23;afternoon;weekday
317;Garam dolphine;02/11/2016 13.42;afternoon;weekday
317;Teh prendjak;02/11/2016 13.42;afternoon;weekday
318;Mamelemon;02/11/2016 13.46;afternoon;weekday
318;Sajiku nasi goreng;02/11/2016 13.46;afternoon;weekday
318;Sari Roti Gandum;02/11/2016 13.46;afternoon;weekday
319;Kopi kapal api;02/11/2016 13.50;afternoon;weekday
320;Kopi kapal api;02/11/2016 13.58;afternoon;weekday
321;Kopi kapal api;02/11/2016 14.00;afternoon;weekday
321;Teh prendjak;02/11/2016 14.00;afternoon;weekday
322;Sari Roti Gandum;02/11/2016 14.01;afternoon;weekday
323;Teh prendjak;02/11/2016 14.05;afternoon;weekday
324;Kopi kapal api;02/11/2016 14.11;afternoon;weekday
324;Teh prendjak;02/11/2016 14.11;afternoon;weekday
325;Kopi kapal api;02/11/2016 14.11;afternoon;weekday
326;Rokok Marlboro;02/11/2016 14.34;afternoon;weekday
327;Teh prendjak;02/11/2016 15.03;afternoon;weekday
328;Mamelemon;02/11/2016 15.25;afternoon;weekday
328;Teh prendjak;02/11/2016 15.25;afternoon;weekday
329;Pulpen kenko;02/11/2016 15.33;afternoon;weekday
330;Panadol;02/11/2016 15.46;afternoon;weekday
331;Sari Roti Gandum;02/11/2016 15.57;afternoon;weekday
332;Kopi kapal api;02/11/2016 16.25;afternoon;weekday
332;Panadol;02/11/2016 16.25;afternoon;weekday
333;Pulpen kenko;02/11/2016 16.54;afternoon;weekday
333;Panadol;02/11/2016 16.54;afternoon;weekday
333;Garam dolphine;02/11/2016 16.54;afternoon;weekday
333;Sajiku nasi goreng;02/11/2016 16.54;afternoon;weekday
333;Mineral water;02/11/2016 16.54;afternoon;weekday
334;Kopi kapal api;02/11/2016 17.01;evening;weekday
334;Panadol;02/11/2016 17.01;evening;weekday
335;Rokok Marlboro;02/11/2016 17.41;evening;weekday
336;Sajiku nasi goreng;02/11/2016 18.08;evening;weekday
336;Pulpen kenko;02/11/2016 18.08;evening;weekday
337;Kopi kapal api;02/11/2016 18.13;evening;weekday
337;Mineral water;02/11/2016 18.13;evening;weekday
337;Panadol;02/11/2016 18.13;evening;weekday
338;Sajiku nasi goreng;02/11/2016 18.19;evening;weekday
338;Kopi kapal api;02/11/2016 18.19;evening;weekday
339;Panadol;02/11/2016 18.40;evening;weekday
340;Kopi kapal api;03/11/2016 07.46;morning;weekday
340;Sari Roti Gandum;03/11/2016 07.46;morning;weekday
341;Mentega blueband;03/11/2016 07.50;morning;weekday
341;Mentega blueband;03/11/2016 07.50;morning;weekday
342;Mentega blueband;03/11/2016 08.01;morning;weekday
342;Sari Roti Gandum;03/11/2016 08.01;morning;weekday
343;Garnier Man;03/11/2016 08.07;morning;weekday
344;Kopi kapal api;03/11/2016 08.08;morning;weekday
344;Pasta gigi;03/11/2016 08.08;morning;weekday
345;Garnier Man;03/11/2016 08.09;morning;weekday
346;Kopi kapal api;03/11/2016 08.15;morning;weekday
346;Kopi kapal api;03/11/2016 08.15;morning;weekday
346;Pasta gigi;03/11/2016 08.15;morning;weekday
346;Pasta gigi;03/11/2016 08.15;morning;weekday
346;Kopi kapal api;03/11/2016 08.15;morning;weekday
347;Mentega blueband;03/11/2016 08.40;morning;weekday
348;Sari Roti Gandum;03/11/2016 08.49;morning;weekday
348;Teh prendjak;03/11/2016 08.49;morning;weekday
348;Fiesta Chicken Nugget;03/11/2016 08.49;morning;weekday
349;Sari Roti Gandum;03/11/2016 08.54;morning;weekday
350;Popok Mamypoko;03/11/2016 09.00;morning;weekday
350;Kopi kapal api;03/11/2016 09.00;morning;weekday
350;Garnier Man;03/11/2016 09.00;morning;weekday
351;Sajiku nasi goreng;03/11/2016 09.02;morning;weekday
352;Sari Roti Gandum;03/11/2016 09.06;morning;weekday
353;Minyak kayu putih;03/11/2016 09.08;morning;weekday
353;Pasta gigi;03/11/2016 09.08;morning;weekday
353;Sari Roti Gandum;03/11/2016 09.08;morning;weekday
353;Sajiku nasi goreng;03/11/2016 09.08;morning;weekday
354;Garnier Man;03/11/2016 09.13;morning;weekday
354;Pasta gigi;03/11/2016 09.13;morning;weekday
355;Sari Roti Gandum;03/11/2016 09.19;morning;weekday
355;Pasta gigi;03/11/2016 09.19;morning;weekday
356;Pasta gigi;03/11/2016 09.24;morning;weekday
356;Sari Roti Gandum;03/11/2016 09.24;morning;weekday
357;Popok Mamypoko;03/11/2016 09.31;morning;weekday
357;Kopi kapal api;03/11/2016 09.31;morning;weekday
358;Garnier Man;03/11/2016 09.34;morning;weekday
359;Sari Roti Gandum;03/11/2016 09.34;morning;weekday
359;Pasta gigi;03/11/2016 09.34;morning;weekday
360;Kopi kapal api;03/11/2016 09.44;morning;weekday
360;Teh prendjak;03/11/2016 09.44;morning;weekday
360;Sari Roti Gandum;03/11/2016 09.44;morning;weekday
361;Popok Mamypoko;03/11/2016 09.45;morning;weekday
363;Pasta gigi;03/11/2016 09.57;morning;weekday
363;Mentega blueband;03/11/2016 09.57;morning;weekday
363;Mentega blueband;03/11/2016 09.57;morning;weekday
364;Kopi kapal api;03/11/2016 09.59;morning;weekday
365;Teh prendjak;03/11/2016 10.01;morning;weekday
366;Sari Roti Gandum;03/11/2016 10.04;morning;weekday
367;Sari Roti Gandum;03/11/2016 10.10;morning;weekday
367;Pasta gigi;03/11/2016 10.10;morning;weekday
368;Pasta gigi;03/11/2016 10.13;morning;weekday
369;Garnier Man;03/11/2016 10.26;morning;weekday
370;Teh prendjak;03/11/2016 10.27;morning;weekday
371;Kopi kapal api;03/11/2016 10.39;morning;weekday
371;Shampo Sunsilk;03/11/2016 10.39;morning;weekday
371;Panadol;03/11/2016 10.39;morning;weekday
371;Rokok Marlboro;03/11/2016 10.39;morning;weekday
372;Sari Roti Gandum;03/11/2016 10.48;morning;weekday
372;Rokok Marlboro;03/11/2016 10.48;morning;weekday
372;Garam dolphine;03/11/2016 10.48;morning;weekday
373;Kopi kapal api;03/11/2016 11.03;morning;weekday
374;Sari Roti Gandum;03/11/2016 11.05;morning;weekday
375;Kopi kapal api;03/11/2016 11.15;morning;weekday
375;Kopi kapal api;03/11/2016 11.15;morning;weekday
375;Popok Mamypoko;03/11/2016 11.15;morning;weekday
375;Pasta gigi;03/11/2016 11.15;morning;weekday
376;Mamelemon;03/11/2016 11.20;morning;weekday
376;Kopi kapal api;03/11/2016 11.20;morning;weekday
377;Baygon;03/11/2016 11.23;morning;weekday
377;Mamelemon;03/11/2016 11.23;morning;weekday
377;Sajiku nasi goreng;03/11/2016 11.23;morning;weekday
377;Pasta gigi;03/11/2016 11.23;morning;weekday
378;Pasta gigi;03/11/2016 11.31;morning;weekday
378;Sari Roti Gandum;03/11/2016 11.31;morning;weekday
379;Pasta gigi;03/11/2016 11.47;morning;weekday
379;Mentega blueband;03/11/2016 11.47;morning;weekday
380;Teh prendjak;03/11/2016 11.51;morning;weekday
380;Kopi kapal api;03/11/2016 11.51;morning;weekday
381;Sari Roti Gandum;03/11/2016 11.53;morning;weekday
381;Garam dolphine;03/11/2016 11.53;morning;weekday
382;Kopi kapal api;03/11/2016 12.01;afternoon;weekday
382;Kopi kapal api;03/11/2016 12.01;afternoon;weekday
382;Sari Roti Gandum;03/11/2016 12.01;afternoon;weekday
382;Sajiku nasi goreng;03/11/2016 12.01;afternoon;weekday
382;Sajiku nasi goreng;03/11/2016 12.01;afternoon;weekday
382;Fiesta Chicken Nugget;03/11/2016 12.01;afternoon;weekday
382;Sajiku nasi goreng;03/11/2016 12.01;afternoon;weekday
383;Kopi kapal api;03/11/2016 12.02;afternoon;weekday
384;Kopi kapal api;03/11/2016 12.05;afternoon;weekday
384;Fiesta Chicken Nugget;03/11/2016 12.05;afternoon;weekday
384;Shampo Sunsilk;03/11/2016 12.05;afternoon;weekday
385;Shampo Sunsilk;03/11/2016 12.07;afternoon;weekday
385;Garam dolphine;03/11/2016 12.07;afternoon;weekday
386;Kopi kapal api;03/11/2016 12.12;afternoon;weekday
387;Kopi kapal api;03/11/2016 12.16;afternoon;weekday
388;Fiesta Chicken Nugget;03/11/2016 12.23;afternoon;weekday
388;Sari Roti Gandum;03/11/2016 12.23;afternoon;weekday
388;Kopi kapal api;03/11/2016 12.23;afternoon;weekday
389;Kopi kapal api;03/11/2016 12.37;afternoon;weekday
389;Milo;03/11/2016 12.37;afternoon;weekday
390;Teh prendjak;03/11/2016 12.47;afternoon;weekday
391;Fiesta Chicken Nugget;03/11/2016 13.02;afternoon;weekday
391;Kopi kapal api;03/11/2016 13.02;afternoon;weekday
391;Shampo Sunsilk;03/11/2016 13.02;afternoon;weekday
392;Shampo Sunsilk;03/11/2016 13.19;afternoon;weekday
392;Pasta gigi;03/11/2016 13.19;afternoon;weekday
392;Sajiku nasi goreng;03/11/2016 13.19;afternoon;weekday
392;Garnier Man;03/11/2016 13.19;afternoon;weekday
393;Beras;03/11/2016 13.30;afternoon;weekday
393;Sajiku nasi goreng;03/11/2016 13.30;afternoon;weekday
394;Mamelemon;03/11/2016 13.35;afternoon;weekday
394;Sajiku nasi goreng;03/11/2016 13.35;afternoon;weekday
394;Mineral water;03/11/2016 13.35;afternoon;weekday
395;Sajiku nasi goreng;03/11/2016 13.36;afternoon;weekday
396;Sajiku nasi goreng;03/11/2016 13.37;afternoon;weekday
397;Kopi kapal api;03/11/2016 13.41;afternoon;weekday
397;Kopi kapal api;03/11/2016 13.41;afternoon;weekday
397;Pasta gigi;03/11/2016 13.41;afternoon;weekday
398;Kopi kapal api;03/11/2016 14.00;afternoon;weekday
399;Teh prendjak;03/11/2016 14.03;afternoon;weekday
399;Beras;03/11/2016 14.03;afternoon;weekday
400;Kopi kapal api;03/11/2016 14.09;afternoon;weekday
400;Mamelemon;03/11/2016 14.09;afternoon;weekday
401;Sari Roti Gandum;03/11/2016 14.14;afternoon;weekday
401;Sajiku nasi goreng;03/11/2016 14.14;afternoon;weekday
401;Rokok Marlboro;03/11/2016 14.14;afternoon;weekday
402;Milo;03/11/2016 14.16;afternoon;weekday
402;Kopi kapal api;03/11/2016 14.16;afternoon;weekday
402;Panadol;03/11/2016 14.16;afternoon;weekday
403;Shampo Sunsilk;03/11/2016 14.26;afternoon;weekday
403;Pasta gigi;03/11/2016 14.26;afternoon;weekday
403;Beras;03/11/2016 14.26;afternoon;weekday
404;Mentega blueband;03/11/2016 14.40;afternoon;weekday
404;Panadol;03/11/2016 14.40;afternoon;weekday
404;Sajiku nasi goreng;03/11/2016 14.40;afternoon;weekday
405;Sajiku nasi goreng;03/11/2016 14.41;afternoon;weekday
405;Panadol;03/11/2016 14.41;afternoon;weekday
406;Sari Roti Gandum;03/11/2016 14.48;afternoon;weekday
406;Beras;03/11/2016 14.48;afternoon;weekday
407;Beras;03/11/2016 14.51;afternoon;weekday
407;Kopi kapal api;03/11/2016 14.51;afternoon;weekday
408;Sari Roti Gandum;03/11/2016 15.00;afternoon;weekday
409;Fiesta Chicken Nugget;03/11/2016 15.01;afternoon;weekday
410;Sari Roti Gandum;03/11/2016 15.06;afternoon;weekday
410;Kopi kapal api;03/11/2016 15.06;afternoon;weekday
410;Panadol;03/11/2016 15.06;afternoon;weekday
410;Mentega blueband;03/11/2016 15.06;afternoon;weekday
411;Kopi kapal api;03/11/2016 15.19;afternoon;weekday
412;Sari Roti Gandum;03/11/2016 15.23;afternoon;weekday
412;Panadol;03/11/2016 15.23;afternoon;weekday
413;Teh prendjak;03/11/2016 15.27;afternoon;weekday
413;Kopi kapal api;03/11/2016 15.27;afternoon;weekday
414;Sari Roti Gandum;03/11/2016 15.33;afternoon;weekday
415;Sajiku nasi goreng;03/11/2016 15.33;afternoon;weekday
416;Garnier Man;03/11/2016 15.40;afternoon;weekday
417;Rokok Marlboro;03/11/2016 15.41;afternoon;weekday
418;Kopi kapal api;03/11/2016 15.42;afternoon;weekday
419;Kopi kapal api;03/11/2016 15.55;afternoon;weekday
419;Panadol;03/11/2016 15.55;afternoon;weekday
419;Pulpen kenko;03/11/2016 15.55;afternoon;weekday
419;Rinso;03/11/2016 15.55;afternoon;weekday
419;Shampo Sunsilk;03/11/2016 15.55;afternoon;weekday
420;Panadol;03/11/2016 15.59;afternoon;weekday
421;Panadol;03/11/2016 16.06;afternoon;weekday
421;Shampo Sunsilk;03/11/2016 16.06;afternoon;weekday
